MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype
18899_12,0.376694642,0.534215623,0.29535184,1.996772111,2.990961911,0.28663654,0.189477082,2.529696578,0.21626856,1.525177534,0.510006456,0.328921885,0.31859264,0.33053583,0.693350549,0.63460297,1.434796643,1.268237573,0.39186572,0.605551969,0.397998709,0.405100065,0.186249193,0.916397676,2.46772111,0.957069077,0.258876695,0.247901872,0.668495804,0.203034216,0.377340219,1.675919948,0.359909619,0.427372498,0.364428664,0.75435765,0.76307295,0.377340219,0.557456423,0.414460943,0.347320852,0.445448677,0.27792124,0.160513644,0.768057785,0.170545746,1.298555377,0.297351525,0.611757624,1.185794543,0.181781701,0.203852327,0.187399679,0.097712681,0.134630819,0.127207063,0.176163724,0.197030498,0.135634029,0.094301766,0.475922953,0.338081862,1.180377207,1.962680578,0.193619583,1.483146067,0.769060995,0.256420546,0.183788122,0.213081862,0.097712681,NA,0.412319422,0.237359551,NA,0.284309791,1.295746388,Ts65Dn
18899_13,0.381559767,0.547740525,0.292274052,1.909620991,2.709912536,0.30648688,0.184037901,2.322521866,0.229227405,1.522959184,0.513483965,0.351676385,0.274052478,0.363702624,0.69606414,0.62755102,1.362609329,1.149781341,0.421282799,0.659620991,0.403790087,0.428571429,0.186953353,0.890306122,2.235787172,0.958819242,0.298833819,0.261297376,0.652332362,0.221574344,0.407069971,1.602040816,0.3946793,0.445699708,0.385204082,0.793731778,0.799562682,0.337099125,0.545553936,0.414723032,0.314868805,0.415816327,0.269314869,0.167479675,0.845257453,0.173170732,1.405691057,0.314634146,0.652845528,1.117344173,0.193495935,0.230081301,0.157181572,0.146612466,0.16504065,0.142276423,0.202168022,0.160704607,0.111382114,0.098373984,0.678590786,0.353658537,1.620054201,2.159349593,0.251219512,1.562059621,0.953929539,0.278319783,0.214634146,0.226558266,0.146612466,NA,0.442547425,0.245528455,NA,0.365311653,1.440108401,Ts65Dn
18899_14,0.391991183,0.555106539,0.286921381,1.939382807,2.814474651,0.324761205,0.212343865,2.372887583,0.267817781,1.64474651,0.549595885,0.356722998,0.279206466,0.335782513,0.730345334,0.623071271,1.380969875,1.202424688,0.423952976,0.676340926,0.441954445,0.483468038,0.198016165,0.897869214,2.29904482,0.979794269,0.269287289,0.267817781,0.677443057,0.226671565,0.390154298,1.623438648,0.372887583,0.434974284,0.388684791,0.805657605,0.83137399,0.363703159,0.573842763,0.423952976,0.330639236,0.409992652,0.264144012,0.161155949,0.763603228,0.173652695,1.44832075,0.328039573,0.642020307,1.084613382,0.179120021,0.216610258,0.165842229,0.109867222,0.174433741,0.132517574,0.190315022,0.161676647,0.120020828,0.100755012,0.633949492,0.362405624,1.53111169,2.080968498,0.191356418,1.437125749,0.786513929,0.267117938,0.228325957,0.230929445,0.109867222,NA,0.424368654,0.250976308,NA,0.337151783,1.373860974,Ts65Dn
18899_15,0.366010733,0.574955277,0.290876565,1.921288014,2.798926655,0.3019678,0.207871199,2.324150268,0.231127013,1.555635063,0.533452594,0.356708408,0.299463327,0.34490161,0.693381038,0.637567084,1.36529517,1.224686941,0.485152057,0.638998211,0.430053667,0.430411449,0.213595707,0.911985689,2.244722719,0.968872987,0.288014311,0.328801431,0.66726297,0.21431127,0.376028623,1.630769231,0.384257603,0.471556351,0.391055456,0.813595707,0.873703041,0.368515206,0.568515206,0.420751342,0.336314848,0.453309481,0.564937388,0.158818835,0.777866454,0.186219739,1.436552275,0.332003192,0.665336526,1.140728917,0.199787177,0.246874169,0.176110668,0.112529928,0.166001596,0.142591115,0.18462357,0.213620644,0.126895451,0.09896249,0.692205374,0.443735036,1.503325352,2.075552009,0.227986167,1.530194201,0.771747805,0.295025273,0.247140197,0.26150572,0.112529928,NA,0.501729183,0.299281724,NA,0.376429902,1.365522745,Ts65Dn
3476_1,0.526969902,0.868870477,0.352553263,2.693523842,4.075160636,0.239093676,0.17526209,4.610585052,0.279675347,1.471846466,0.762935408,0.372336828,0.444707474,0.308505242,0.919851201,1.111684139,1.880706797,2.340125127,0.484950964,0.637724045,0.382651336,0.346550558,0.178728441,1.574991545,3.16114305,1.308927968,0.240700034,0.291849848,0.868701387,0.161734866,0.51149814,2.557997971,0.353567805,0.427206628,0.341393304,0.834376057,0.625718634,0.354920528,0.516824484,0.394234021,0.271305377,0.477595536,0.320257017,0.259542808,1.43481777,0.211774854,2.797498383,0.335238301,0.714254906,1.010459349,0.321220617,0.167565236,0.203040759,0.123948674,0.17187837,0.23835454,0.271188268,0.128908777,0.231345698,0.150905758,0.534828553,0.332003451,2.106318741,2.531216304,0.14136295,1.288979944,0.861117102,0.251617425,0.149935303,0.115268493,0.123948674,0.10993099,0.543886133,0.178401984,0.152361441,0.170368773,1.799439293,Ts65Dn
3476_2,0.55318967,0.857961348,0.347528647,2.630494271,4.125534462,0.224132034,0.174106379,4.607319993,0.294510005,1.481700017,0.744313323,0.383273474,0.460321532,0.28809646,0.934410809,1.120574654,1.897639815,2.438943048,0.482555156,0.648794253,0.411151018,0.345732854,0.179151702,1.610997093,3.215922695,1.325808107,0.245852574,0.301265606,0.888318796,0.162561998,0.504959808,2.622541474,0.346245938,0.433299128,0.347272105,0.854198734,0.597998974,0.360868822,0.537711647,0.393791688,0.272447409,0.465623397,0.336240807,0.255291222,1.41356303,0.197648346,2.769209735,0.349083949,0.724528302,1.066502598,0.320207821,0.17287394,0.205851791,0.119278097,0.168717528,0.245775226,0.280284386,0.125184578,0.240689089,0.152748154,0.527372163,0.335794367,2.058955428,2.515559202,0.138747607,1.285917419,0.841618813,0.241837572,0.148591742,0.118129614,0.119278097,0.123051682,0.519551545,0.183811868,0.163303254,0.163084495,1.857424118,Ts65Dn
3476_3,0.544262295,0.902791316,0.370934869,2.642268498,4.5590607,0.253079309,0.203278689,4.78147984,0.306247231,1.589632255,0.794240142,0.422773593,0.473992025,0.303322995,0.9496677,1.166149756,1.973770492,2.592822331,0.511829863,0.690385467,0.417545414,0.369428445,0.189455029,1.686220647,3.356047851,1.34328755,0.255206026,0.311652636,0.925742136,0.166592822,0.528577758,2.727603013,0.364023039,0.474789544,0.368719539,0.907487816,0.631457687,0.382543199,0.580327869,0.419583518,0.287106779,0.485511741,0.349047408,0.253737651,1.332347192,0.196154049,2.689259866,0.329177453,0.719847853,1.147921179,0.313857045,0.167415077,0.203655766,0.115431349,0.161075598,0.242696392,0.262982725,0.123725501,0.229119341,0.147921179,0.506682868,0.317977706,1.953246342,2.245073696,0.143325057,1.29420466,0.841829996,0.238153098,0.146230651,0.116329442,0.115431349,0.114269111,0.527814465,0.159966189,0.152939933,0.162924613,1.678112948,Ts65Dn
3476_4,0.425799746,0.704007391,0.300496593,2.129922624,3.277630211,0.228663818,0.170227509,4.190899642,0.23790276,1.23466913,0.585633445,0.34288024,0.421642222,0.261693036,0.756207414,0.870770297,1.537475459,2.446933826,0.524309967,0.565769719,0.367132463,0.320822266,0.191477076,1.327405012,2.403857258,1.107749163,0.226354082,0.26619702,0.731377757,0.153019979,0.431112138,2.001732302,0.299688186,0.380528929,0.316664742,0.708857836,0.563806444,0.284559418,0.475228086,0.352234669,0.24795011,0.393578935,0.471417023,0.23296488,1.247096684,0.188750525,2.924933539,0.319504687,0.625437246,0.931649643,0.323772212,0.162235903,0.194487197,0.118791101,0.167412901,0.228487477,0.258779908,0.122708829,0.218903036,0.137750105,0.530782146,0.318805093,2.081502728,2.479152092,0.136910592,1.208269204,0.862179936,0.237162446,0.167412901,0.118091507,0.118791101,0.11165524,0.502518539,0.193787603,0.162865538,0.18805093,1.791101161,Ts65Dn
3476_5,0.442892358,0.732010799,0.29487029,2.133348985,3.324568611,0.224674258,0.17243808,4.144265759,0.238173495,1.303204601,0.593849043,0.360840474,0.419180655,0.272449818,0.760535274,0.892475643,1.608639512,2.254842118,0.534100247,0.572132879,0.349571546,0.329498767,0.169386078,1.338889541,2.406855265,1.125836366,0.235473647,0.30191337,0.748327268,0.15260007,0.434910201,2.043432328,0.316469069,0.37657002,0.308486912,0.699495246,0.560511797,0.293461674,0.515670853,0.352271393,0.271041202,0.402629417,0.473177603,0.230650912,1.217926309,0.176606306,2.84716493,0.310074809,0.64993358,0.95833042,0.315318465,0.167167727,0.193525834,0.115989653,0.168286373,0.226316157,0.25637978,0.121443054,0.212193246,0.13458715,0.531496889,0.322030343,1.985457596,2.359924491,0.137733343,1.191428372,0.827308956,0.230371251,0.161854156,0.118646438,0.115989653,0.123540516,0.50653709,0.1815703,0.149618961,0.189820317,1.809900021,Ts65Dn
3476_6,0.457482585,0.728561134,0.304107615,2.213547922,3.558131155,0.234085996,0.172952198,4.287653135,0.259548403,1.338938266,0.631395628,0.3692049,0.431539755,0.275642565,0.798822964,0.906797982,1.68015854,2.717151093,0.555008407,0.611938506,0.380975258,0.352269998,0.175834735,1.359356233,2.462887341,1.185202979,0.239971175,0.278645208,0.760869565,0.157338458,0.452197934,2.069060773,0.314676916,0.398991112,0.319120826,0.743574345,0.592961806,0.302426135,0.536151814,0.378453039,0.259188086,0.417487389,0.526543358,0.225488836,1.219248371,0.183955069,2.874566634,0.314658161,0.646373596,1.031271668,0.318471779,0.169740674,0.191651643,0.116419359,0.153792817,0.23415615,0.248925253,0.12106504,0.201775066,0.14526418,0.530786299,0.327901817,1.924143669,2.159270559,0.14290667,1.203855221,0.831160727,0.237623076,0.165580363,0.127236167,0.116419359,0.111010955,0.514214395,0.181597559,0.154208848,0.196089308,1.807932326,Ts65Dn
3476_7,0.438651138,0.710455038,0.291847237,2.15804442,3.184588299,0.257990249,0.176462622,4.263949079,0.229279523,1.276408451,0.616061755,0.385021668,0.405606717,0.269366197,0.743228602,0.850758397,1.566630553,2.247833153,0.545910076,0.5562026,0.385834236,0.33071506,0.200162514,1.177410618,2.319745395,1.167930661,0.234425785,0.268282774,0.7625948,0.157908992,0.444068256,2.008531961,0.308911159,0.3875948,0.323943662,0.724404117,0.575027086,0.285617551,0.486457205,0.350216685,0.257719393,0.404523294,0.542930661,0.212949135,1.093384872,0.172537995,2.905648774,0.325485373,0.548537292,0.925502943,0.308091013,0.163138013,0.189141703,0.111657735,0.162786612,0.210577176,0.232451902,0.118685759,0.213300536,0.129842748,0.511200914,0.307476061,1.933145919,2.355881578,0.137749275,1.191601511,0.815690064,0.231397698,0.167179127,0.121057718,0.111657735,0.121409119,0.526574717,0.194588421,0.164807169,0.230607046,1.858736713,Ts65Dn
3476_8,0.426918308,0.700785232,0.302107728,2.180741149,3.463837994,0.259953162,0.178674749,4.287642926,0.2487946,1.299765808,0.604215457,0.369885659,0.407769665,0.271938284,0.758644441,0.861826698,1.56040777,2.443311751,0.547458328,0.589337374,0.350737016,0.334619094,0.18446067,1.220553795,2.427607108,1.147403224,0.261193002,0.301281168,0.773109244,0.157184185,0.450199752,2.06075217,0.335032374,0.387243422,0.339165174,0.726684116,0.576663452,0.293428847,0.512467282,0.357900537,0.274280204,0.43780135,0.543187767,0.202616078,1.036382536,0.162768538,2.86971587,0.307345807,0.539241164,0.870928621,0.298769924,0.159650035,0.18035343,0.110793486,0.153672904,0.20997921,0.227130977,0.115384615,0.206947332,0.122227997,0.489085239,0.295218295,1.815661816,2.284390159,0.134355509,1.10507623,0.764206514,0.223232848,0.16519404,0.121794872,0.110793486,0.108801109,0.489085239,0.195252945,0.158957034,0.218988219,1.755024255,Ts65Dn
3476_9,0.617111731,0.68779062,0.292148266,2.113192507,3.393250963,0.237013418,0.176032948,4.10827687,0.232894912,1.221070812,0.60236482,0.36030291,0.399628006,0.268234356,0.72246579,0.859705062,1.53035738,2.480005314,0.527301714,0.580975156,0.339710376,0.332137638,0.172711572,1.178424339,2.311146539,1.159160356,0.233160622,0.293742527,0.730835658,0.171117311,0.435764581,1.984190248,0.329613392,0.395243789,0.303972366,0.736415571,0.572870998,0.286302644,0.504716354,0.354722997,0.258535937,0.390593862,0.551747044,0.206805824,1.062357481,0.169531661,2.90247325,0.32353973,0.595684968,0.976407648,0.30380635,0.164883354,0.180845466,0.111734783,0.151727767,0.218821259,0.219522891,0.121206806,0.211191019,0.130240309,0.480003508,0.3094194,1.805560428,2.081476934,0.131906683,1.171636555,0.770391159,0.223820382,0.160848974,0.134713208,0.111734783,0.114892124,0.487721452,0.187861779,0.173215225,0.22039993,1.760042098,Ts65Dn
3476_10,0.385826772,0.593951324,0.332319256,2.110415175,2.957945598,0.252505369,0.179849678,3.952040086,0.241947029,1.276127416,0.495705082,0.357730852,0.408732999,0.295275591,0.679670723,0.776843236,1.50948461,2.507874016,0.543843951,0.57408733,0.375805297,0.362204724,0.181281317,0.997315676,2.123836793,1.09198282,0.25,0.275232641,0.719398712,0.187007874,0.422870437,1.752326414,0.313707946,0.371868289,0.331782391,0.754831782,0.549212598,0.289906943,0.46385111,0.364173228,0.276127416,0.390121689,0.524337867,0.216049383,1.009550431,0.20055905,3.244001863,0.325064058,0.61996273,0.882133706,0.292685768,0.209177731,0.208362451,0.116352201,0.14360587,0.205450734,0.207314232,0.13393897,0.188795714,0.125436758,0.439785698,0.297111577,1.720242255,2.085953878,0.163056138,1.352434195,0.934544608,0.27498253,0.190659213,0.134637782,0.116352201,0.152457489,0.434195201,0.212555323,0.179361752,0.211157699,1.710225949,Ts65Dn
3476_11,0.362542647,0.615191237,0.301669959,2.063386604,2.841443706,0.253905549,0.165379781,3.967139522,0.233435087,1.29610343,0.501705872,0.369366134,0.390195726,0.293948644,0.698868738,0.766026217,1.539414617,2.458969294,0.579098581,0.564374214,0.337762614,0.369186569,0.177231101,0.997665649,2.056742683,1.120667983,0.242952056,0.27042557,0.698868738,0.178128928,0.412820973,1.759202729,0.301131262,0.376728317,0.313162148,0.750404022,0.551984198,0.289639073,0.464715389,0.356796552,0.260369905,0.386424852,0.518225893,0.210814511,0.986652977,0.191763632,3.143166781,0.315195072,0.621263974,0.834816336,0.293976728,0.202486881,0.210586356,0.111339265,0.146817248,0.18275154,0.22667123,0.136892539,0.187428702,0.122746977,0.467031713,0.295916039,1.726328998,2.14636094,0.155829341,1.374287018,0.941478439,0.261921059,0.183321926,0.138147388,0.111339265,0.156970112,0.423340178,0.200091262,0.179101072,0.21754506,1.686972393,Ts65Dn
3476_12,0.324104235,0.552117264,0.288273616,1.905863192,2.654723127,0.228338762,0.157166124,3.614006515,0.204885993,1.149674267,0.460749186,0.326058632,0.352117264,0.300651466,0.628175896,0.69723127,1.390065147,2.255537459,0.51286645,0.504234528,0.320032573,0.34495114,0.16465798,0.881758958,1.866775244,0.997068404,0.227687296,0.250977199,0.633876221,0.162052117,0.383876221,1.609120521,0.277687296,0.32752443,0.281270358,0.648859935,0.498534202,0.254071661,0.476058632,0.329315961,0.242833876,0.357980456,0.461237785,0.205911992,0.973687157,0.179823088,3.057888254,0.327175008,0.586160564,0.83775613,0.287313851,0.172209159,0.197514276,0.110401971,0.150934946,0.181166723,0.230769231,0.139737991,0.185645504,0.123502407,0.428843355,0.295599597,1.71011085,2.162803717,0.164483261,1.333781212,0.936625238,0.277908409,0.180494905,0.139290113,0.110401971,0.160788266,0.436233345,0.183742022,0.164147352,0.214421677,1.677079834,Ts65Dn
3476_13,0.442971339,0.564827452,0.282316241,1.932930396,2.564047573,0.243127315,0.209202574,3.417820238,0.232014038,1.254240593,0.538701501,0.33671281,0.378826282,0.277441996,0.640280756,0.744199649,1.366153246,2.384285436,0.544550595,0.549814779,0.372197309,0.35367518,0.201013843,0.883213102,1.907584324,1.027685709,0.237863131,0.282121271,0.653148762,0.178592318,0.417430298,1.604601287,0.297718854,0.373172158,0.374926886,0.741665042,0.551569507,0.280756483,0.437902125,0.341782024,0.279976604,0.355819848,0.427373757,0.196863841,0.912435957,0.198726906,3.271541686,0.307405682,0.584847073,0.924235367,0.290327589,0.204937122,0.192361435,0.112870672,0.158826269,0.181027791,0.203074057,0.143455985,0.178543704,0.117373079,0.525539512,0.296382549,1.910417637,2.015215029,0.160068312,1.3122186,0.900015526,0.24344046,0.204471355,0.15510014,0.112870672,0.166433784,0.471200124,0.236764478,0.208663251,0.280546499,1.796615432,Ts65Dn
3476_14,0.427474747,0.609090909,0.284848485,2.009090909,2.598989899,0.246666667,0.20020202,3.581818182,0.234545455,1.315959596,0.581818182,0.360808081,0.377171717,0.318383838,0.684444444,0.761616162,1.409090909,2.394545455,0.570505051,0.572323232,0.353333333,0.396565657,0.195959596,0.916767677,1.981414141,1.094949495,0.24989899,0.289494949,0.65979798,0.195555556,0.415555556,1.646868687,0.31030303,0.412121212,0.361010101,0.764646465,0.563030303,0.290707071,0.487474747,0.344444444,0.272121212,0.363434343,0.459393939,0.18665895,0.879178122,0.179424106,3.100853711,0.304731587,0.529156417,0.823469831,0.262769498,0.195630155,0.169150629,0.106352192,0.142671104,0.169440023,0.201707423,0.134857474,0.170886992,0.111561279,0.531905658,0.287223267,1.865866011,2.074084792,0.155259731,1.245839965,0.862103892,0.256402836,0.176819563,0.156996093,0.106352192,0.141513529,0.451888294,0.216032412,0.205180148,0.236000579,1.595138186,Ts65Dn
3476_15,0.392589889,0.521628034,0.289833911,1.792297865,2.359737178,0.218288009,0.169008943,3.292936667,0.199306443,1.170834094,0.528928637,0.307172842,0.337470341,0.265924439,0.607592626,0.675305713,1.268662165,2.115897062,0.491695565,0.494250776,0.369775506,0.330899799,0.172841759,0.824055485,1.720021902,0.99963497,0.218835554,0.255703596,0.599561964,0.159700675,0.403358277,1.498083592,0.296221938,0.375068443,0.297499544,0.672750502,0.520532944,0.253148385,0.403540792,0.319218836,0.245847782,0.328344588,0.402628217,0.183916388,0.880389026,0.175932646,3.199303237,0.281172884,0.543184787,0.783422848,0.264189287,0.185513137,0.176368123,0.104514443,0.149804035,0.172884308,0.204528959,0.134126869,0.172158514,0.105675715,0.475685876,0.300624183,1.814777181,2.219480331,0.180287415,1.193206561,0.884163159,0.258963565,0.202206416,0.152707214,0.104514443,0.142400929,0.438960662,0.211206271,0.197125853,0.242415445,1.641602555,Ts65Dn
3483_1,0.523507564,0.860404022,0.355557569,2.433010236,4.030709303,0.185886403,0.156082979,2.936588459,0.245221487,1.543527493,0.58537911,0.272126098,0.326841199,0.241416795,0.853519341,0.62496603,1.625871909,2.095932603,0.460186611,0.715916297,0.393785669,0.340067035,0.168855875,1.876528671,2.745991485,1.359271673,0.23426035,0.266509648,0.785487816,0.153184165,0.503668811,2.447141951,0.323308271,0.216958058,0.242322674,0.208895733,0.198206359,0.360449316,0.20427575,0.359181085,0.253464988,0.442793731,0.305824803,0.260255141,1.236060706,0.203288244,2.75404157,0.349169691,0.8226108,1.144946662,0.5186957,0.175684593,0.208951941,0.130924887,0.160892995,0.205817662,0.334268118,0.135268888,0.246453316,0.153579677,0.498790278,0.347685032,1.57769713,2.306114594,0.15621907,1.127790608,0.913119982,0.242934125,0.148630815,0.117068074,0.130924887,0.120807214,0.434894974,0.235950731,0.155559221,0.194380293,1.568954141,Ts65Dn
3483_2,0.522842189,0.852922913,0.337886987,2.343386854,4.015523818,0.181850439,0.147165794,2.840060321,0.239332919,1.507495786,0.585026169,0.266566131,0.321032556,0.23285727,0.832786304,0.605074071,1.591235696,2.003016056,0.437062007,0.698571809,0.370974896,0.340193382,0.160915462,1.805819214,2.744344895,1.322895414,0.229308968,0.273130489,0.775924776,0.147875455,0.492149383,2.363079925,0.320943848,0.208551406,0.242437683,0.181140779,0.197817795,0.36077353,0.203938614,0.345959372,0.278275526,0.419852745,0.303202342,0.255183326,1.210824967,0.186436054,2.678633784,0.353557399,0.787701877,1.385039284,0.512167176,0.181252728,0.210224793,0.128328241,0.16324749,0.187199913,0.330150589,0.139622436,0.251254911,0.153426451,0.520187691,0.357976866,1.546922741,2.295886076,0.164611523,1.327531646,0.937690965,0.246508075,0.146006111,0.116706678,0.128328241,0.12789175,0.417994326,0.230139677,0.161392405,0.198166739,1.562036229,Ts65Dn
