"","ID","Sample","Assay","SampleName","Type","rConc","AssayName","Value","Quality","Call","Threshold","Plate"
"2158","S167-A22","S167","A22","9900039286","Unknown",1,"RP",999,0,"Flag",0.033418851518901,"Plate2"
"2159","S167-A23","S167","A23","9900039286","Unknown",1,"RP",999,0,"Flag",0.033418851518901,"Plate2"
"2160","S167-A24","S167","A24","9900039286","Unknown",1,"RP",11.6442199185423,1,"Pass",0.033418851518901,"Plate2"
"2161","S175-A01","S175","A01","9900039332","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2162","S175-A02","S175","A02","9900039332","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2163","S175-A03","S175","A03","9900039332","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2164","S175-A04","S175","A04","9900039332","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2165","S175-A05","S175","A05","9900039332","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2166","S175-A06","S175","A06","9900039332","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2167","S175-A07","S175","A07","9900039332","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2168","S175-A08","S175","A08","9900039332","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2169","S175-A09","S175","A09","9900039332","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2170","S175-A10","S175","A10","9900039332","Unknown",1,"N2",21.8344845184521,0.98164776307137,"Pass",0.033418851518901,"Plate2"
"2171","S175-A11","S175","A11","9900039332","Unknown",1,"N2",21.8618130149457,0.995854706286214,"Pass",0.033418851518901,"Plate2"
"2172","S175-A12","S175","A12","9900039332","Unknown",1,"N2",21.1988545803306,0.886100971782038,"Pass",0.033418851518901,"Plate2"
"2173","S175-A13","S175","A13","9900039332","Unknown",1,"N2",22.0073444326724,0.850722317742788,"Pass",0.033418851518901,"Plate2"
"2174","S175-A14","S175","A14","9900039332","Unknown",1,"N2",21.5673571841882,0.959179506851008,"Pass",0.033418851518901,"Plate2"
"2175","S175-A15","S175","A15","9900039332","Unknown",1,"N2",21.7955866457629,0.971179554671509,"Pass",0.033418851518901,"Plate2"
"2176","S175-A16","S175","A16","9900039332","Unknown",1,"N2",22.0217766685443,0.868526093108292,"Pass",0.033418851518901,"Plate2"
"2177","S175-A17","S175","A17","9900039332","Unknown",1,"N2",21.1164967043986,0.878703599671876,"Pass",0.033418851518901,"Plate2"
"2178","S175-A18","S175","A18","9900039332","Unknown",1,"N2",22.3991187197962,0.931795159557429,"Pass",0.033418851518901,"Plate2"
"2179","S175-A19","S175","A19","9900039332","Unknown",1,"RP",11.5913429410158,0.961495362417157,"Pass",0.033418851518901,"Plate2"
"2180","S175-A20","S175","A20","9900039332","Unknown",1,"RP",11.4975073807218,0.945216565503548,"Pass",0.033418851518901,"Plate2"
"2181","S175-A21","S175","A21","9900039332","Unknown",1,"RP",11.5401816721495,0.95302512031097,"Pass",0.033418851518901,"Plate2"
"2182","S175-A22","S175","A22","9900039332","Unknown",1,"RP",11.5501946096462,0.961854971391448,"Pass",0.033418851518901,"Plate2"
"2183","S175-A23","S175","A23","9900039332","Unknown",1,"RP",11.4218731525565,0.934596538558011,"Pass",0.033418851518901,"Plate2"
"2184","S175-A24","S175","A24","9900039332","Unknown",1,"RP",11.4769425248034,0.949773519547222,"Pass",0.033418851518901,"Plate2"
"2185","S176-A01","S176","A01","9900039479","Unknown",1,"N1",14.2519048652674,0.705882352941177,"Pass",0.033418851518901,"Plate2"
"2186","S176-A02","S176","A02","9900039479","Unknown",1,"N1",2.94393399769458,0,"Flag",0.033418851518901,"Plate2"
"2187","S176-A03","S176","A03","9900039479","Unknown",1,"N1",15.5,0.12720755904787,"Flag",0.033418851518901,"Plate2"
"2188","S176-A04","S176","A04","9900039479","Unknown",1,"N1",18.5,0.206654618798583,"Flag",0.033418851518901,"Plate2"
"2189","S176-A05","S176","A05","9900039479","Unknown",1,"N1",2.5,0.11,"Flag",0.033418851518901,"Plate2"
"2190","S176-A06","S176","A06","9900039479","Unknown",1,"N1",17.5,0.090057480192638,"Flag",0.033418851518901,"Plate2"
"2191","S176-A07","S176","A07","9900039479","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2192","S176-A08","S176","A08","9900039479","Unknown",1,"N1",14.5,0,"Flag",0.033418851518901,"Plate2"
"2193","S176-A09","S176","A09","9900039479","Unknown",1,"N1",20.3303961372166,0.976280506108048,"Pass",0.033418851518901,"Plate2"
"2194","S176-A10","S176","A10","9900039479","Unknown",1,"N2",5.50701846823476,0.493082477471644,"Flag",0.033418851518901,"Plate2"
"2195","S176-A11","S176","A11","9900039479","Unknown",1,"N2",14.5,0.262922189139153,"Flag",0.033418851518901,"Plate2"
"2196","S176-A12","S176","A12","9900039479","Unknown",1,"N2",17.5,0.05,"Flag",0.033418851518901,"Plate2"
"2197","S176-A13","S176","A13","9900039479","Unknown",1,"N2",18.6977068611374,0.515258563505869,"Flag",0.033418851518901,"Plate2"
"2198","S176-A14","S176","A14","9900039479","Unknown",1,"N2",16.5,0.119658987389373,"Flag",0.033418851518901,"Plate2"
"2199","S176-A15","S176","A15","9900039479","Unknown",1,"N2",19.5,0.735182654929083,"Pass",0.033418851518901,"Plate2"
"2200","S176-A16","S176","A16","9900039479","Unknown",1,"N2",21.5,0.37555596488188,"Flag",0.033418851518901,"Plate2"
"2201","S176-A17","S176","A17","9900039479","Unknown",1,"N2",14.5,0.88235294117647,"Pass",0.033418851518901,"Plate2"
"2202","S176-A18","S176","A18","9900039479","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2203","S176-A19","S176","A19","9900039479","Unknown",1,"RP",17.3745872965133,0.803283539634562,"Pass",0.033418851518901,"Plate2"
"2204","S176-A20","S176","A20","9900039479","Unknown",1,"RP",999,0,"Flag",0.033418851518901,"Plate2"
"2205","S176-A21","S176","A21","9900039479","Unknown",1,"RP",18.5,0.384661256656586,"Flag",0.033418851518901,"Plate2"
"2206","S176-A22","S176","A22","9900039479","Unknown",1,"RP",999,0,"Flag",0.033418851518901,"Plate2"
"2207","S176-A23","S176","A23","9900039479","Unknown",1,"RP",4.5,0.767116520050303,"Pass",0.033418851518901,"Plate2"
"2208","S176-A24","S176","A24","9900039479","Unknown",1,"RP",999,0,"Flag",0.033418851518901,"Plate2"
"2209","S177-A01","S177","A01","9900039483","Unknown",1,"N1",22.1449951880747,0.903592838730757,"Pass",0.033418851518901,"Plate2"
"2210","S177-A02","S177","A02","9900039483","Unknown",1,"N1",22.1149230157446,0.899629056234246,"Pass",0.033418851518901,"Plate2"
"2211","S177-A03","S177","A03","9900039483","Unknown",1,"N1",22.5090390924269,0.973488763472355,"Pass",0.033418851518901,"Plate2"
"2212","S177-A04","S177","A04","9900039483","Unknown",1,"N1",22.541899340293,0.976045389545985,"Pass",0.033418851518901,"Plate2"
"2213","S177-A05","S177","A05","9900039483","Unknown",1,"N1",21.9133409955652,1,"Pass",0.033418851518901,"Plate2"
"2214","S177-A06","S177","A06","9900039483","Unknown",1,"N1",21.9953256299751,1,"Pass",0.033418851518901,"Plate2"
"2215","S177-A07","S177","A07","9900039483","Unknown",1,"N1",21.9186591114044,1,"Pass",0.033418851518901,"Plate2"
"2216","S177-A08","S177","A08","9900039483","Unknown",1,"N1",21.8509081778744,0.993840811377018,"Pass",0.033418851518901,"Plate2"
"2217","S177-A09","S177","A09","9900039483","Unknown",1,"N1",22.1477624349314,0.921419545423503,"Pass",0.033418851518901,"Plate2"
"2218","S177-A10","S177","A10","9900039483","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2219","S177-A11","S177","A11","9900039483","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2220","S177-A12","S177","A12","9900039483","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2221","S177-A13","S177","A13","9900039483","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2222","S177-A14","S177","A14","9900039483","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2223","S177-A15","S177","A15","9900039483","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2224","S177-A16","S177","A16","9900039483","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2225","S177-A17","S177","A17","9900039483","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2226","S177-A18","S177","A18","9900039483","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2227","S177-A19","S177","A19","9900039483","Unknown",1,"RP",15.4464927988945,0.913841284553694,"Pass",0.033418851518901,"Plate2"
"2228","S177-A20","S177","A20","9900039483","Unknown",1,"RP",15.3892812748154,0.898598322968703,"Pass",0.033418851518901,"Plate2"
"2229","S177-A21","S177","A21","9900039483","Unknown",1,"RP",15.4557119692758,0.912140200124307,"Pass",0.033418851518901,"Plate2"
"2230","S177-A22","S177","A22","9900039483","Unknown",1,"RP",15.4271313670111,0.918972547376869,"Pass",0.033418851518901,"Plate2"
"2231","S177-A23","S177","A23","9900039483","Unknown",1,"RP",15.2677742977999,0.886827901524985,"Pass",0.033418851518901,"Plate2"
"2232","S177-A24","S177","A24","9900039483","Unknown",1,"RP",15.4196735231564,0.918798042940455,"Pass",0.033418851518901,"Plate2"
"2233","S178-A01","S178","A01","9900039288","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2234","S178-A02","S178","A02","9900039288","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2235","S178-A03","S178","A03","9900039288","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2236","S178-A04","S178","A04","9900039288","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2237","S178-A05","S178","A05","9900039288","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2238","S178-A06","S178","A06","9900039288","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2239","S178-A07","S178","A07","9900039288","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2240","S178-A08","S178","A08","9900039288","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2241","S178-A09","S178","A09","9900039288","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2242","S178-A10","S178","A10","9900039288","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2243","S178-A11","S178","A11","9900039288","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2244","S178-A12","S178","A12","9900039288","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2245","S178-A13","S178","A13","9900039288","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2246","S178-A14","S178","A14","9900039288","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2247","S178-A15","S178","A15","9900039288","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2248","S178-A16","S178","A16","9900039288","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2249","S178-A17","S178","A17","9900039288","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2250","S178-A18","S178","A18","9900039288","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2251","S178-A19","S178","A19","9900039288","Unknown",1,"RP",12.2981690871089,0.892184023582463,"Pass",0.033418851518901,"Plate2"
"2252","S178-A20","S178","A20","9900039288","Unknown",1,"RP",12.3119143937313,0.89178457941935,"Pass",0.033418851518901,"Plate2"
"2253","S178-A21","S178","A21","9900039288","Unknown",1,"RP",12.3373259317729,0.904936444622362,"Pass",0.033418851518901,"Plate2"
"2254","S178-A22","S178","A22","9900039288","Unknown",1,"RP",12.3147129480692,0.903136149998831,"Pass",0.033418851518901,"Plate2"
"2255","S178-A23","S178","A23","9900039288","Unknown",1,"RP",12.338787242886,0.896509299474094,"Pass",0.033418851518901,"Plate2"
"2256","S178-A24","S178","A24","9900039288","Unknown",1,"RP",12.3032411927903,0.902944219537538,"Pass",0.033418851518901,"Plate2"
"2257","S179-A01","S179","A01","9900039383","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2258","S179-A02","S179","A02","9900039383","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2259","S179-A03","S179","A03","9900039383","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2260","S179-A04","S179","A04","9900039383","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2261","S179-A05","S179","A05","9900039383","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2262","S179-A06","S179","A06","9900039383","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2263","S179-A07","S179","A07","9900039383","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2264","S179-A08","S179","A08","9900039383","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2265","S179-A09","S179","A09","9900039383","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"2266","S179-A10","S179","A10","9900039383","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2267","S179-A11","S179","A11","9900039383","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2268","S179-A12","S179","A12","9900039383","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2269","S179-A13","S179","A13","9900039383","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2270","S179-A14","S179","A14","9900039383","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2271","S179-A15","S179","A15","9900039383","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2272","S179-A16","S179","A16","9900039383","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2273","S179-A17","S179","A17","9900039383","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2274","S179-A18","S179","A18","9900039383","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2275","S179-A19","S179","A19","9900039383","Unknown",1,"RP",12.9506210884969,0.989602647538445,"Pass",0.033418851518901,"Plate2"
"2276","S179-A20","S179","A20","9900039383","Unknown",1,"RP",12.9445652604248,0.975064654342107,"Pass",0.033418851518901,"Plate2"
"2277","S179-A21","S179","A21","9900039383","Unknown",1,"RP",12.951219810091,0.990542004592091,"Pass",0.033418851518901,"Plate2"
"2278","S179-A22","S179","A22","9900039383","Unknown",1,"RP",12.8900706347645,0.985518098166399,"Pass",0.033418851518901,"Plate2"
"2279","S179-A23","S179","A23","9900039383","Unknown",1,"RP",12.951637645682,0.982365390803967,"Pass",0.033418851518901,"Plate2"
"2280","S179-A24","S179","A24","9900039383","Unknown",1,"RP",12.9109867241105,0.992313621260521,"Pass",0.033418851518901,"Plate2"
"2281","S180-A01","S180","A01","9900039268","Unknown",1,"N1",20.1977226206371,0.923535854949088,"Pass",0.033418851518901,"Plate2"
"2282","S180-A02","S180","A02","9900039268","Unknown",1,"N1",20.5536122636612,0.97328683174627,"Pass",0.033418851518901,"Plate2"
"2283","S180-A03","S180","A03","9900039268","Unknown",1,"N1",20.5151152353515,0.970435586855034,"Pass",0.033418851518901,"Plate2"
"2284","S180-A04","S180","A04","9900039268","Unknown",1,"N1",20.5368462364552,0.980835657486644,"Pass",0.033418851518901,"Plate2"
"2285","S180-A05","S180","A05","9900039268","Unknown",1,"N1",20.307842038471,0.940998634820739,"Pass",0.033418851518901,"Plate2"
"2286","S180-A06","S180","A06","9900039268","Unknown",1,"N1",20.5021220907339,0.975491474242015,"Pass",0.033418851518901,"Plate2"
"2287","S180-A07","S180","A07","9900039268","Unknown",1,"N1",20.6720840081188,0.995970668609884,"Pass",0.033418851518901,"Plate2"
"2288","S180-A08","S180","A08","9900039268","Unknown",1,"N1",20.5541296053335,0.98150311733518,"Pass",0.033418851518901,"Plate2"
"2289","S180-A09","S180","A09","9900039268","Unknown",1,"N1",20.1676524118003,0.927282620962698,"Pass",0.033418851518901,"Plate2"
"2290","S180-A10","S180","A10","9900039268","Unknown",1,"N2",19.7329615569277,0.953752195463992,"Pass",0.033418851518901,"Plate2"
"2291","S180-A11","S180","A11","9900039268","Unknown",1,"N2",19.8699014818205,0.978792031913383,"Pass",0.033418851518901,"Plate2"
"2292","S180-A12","S180","A12","9900039268","Unknown",1,"N2",19.8233810367167,0.965826382463686,"Pass",0.033418851518901,"Plate2"
"2293","S180-A13","S180","A13","9900039268","Unknown",1,"N2",19.627023162729,0.931338775091904,"Pass",0.033418851518901,"Plate2"
"2294","S180-A14","S180","A14","9900039268","Unknown",1,"N2",19.6663147509498,0.942257706024117,"Pass",0.033418851518901,"Plate2"
"2295","S180-A15","S180","A15","9900039268","Unknown",1,"N2",19.6845100091276,0.941132521218747,"Pass",0.033418851518901,"Plate2"
"2296","S180-A16","S180","A16","9900039268","Unknown",1,"N2",19.691089422281,0.953510994214637,"Pass",0.033418851518901,"Plate2"
"2297","S180-A17","S180","A17","9900039268","Unknown",1,"N2",19.5541173352203,0.935890282342995,"Pass",0.033418851518901,"Plate2"
"2298","S180-A18","S180","A18","9900039268","Unknown",1,"N2",19.7509195858914,0.96330189539548,"Pass",0.033418851518901,"Plate2"
"2299","S180-A19","S180","A19","9900039268","Unknown",1,"RP",8.75542120339243,0.951587817612898,"Pass",0.033418851518901,"Plate2"
"2300","S180-A20","S180","A20","9900039268","Unknown",1,"RP",8.69458855166745,0.938490837024886,"Pass",0.033418851518901,"Plate2"
"2301","S180-A21","S180","A21","9900039268","Unknown",1,"RP",8.73651048178706,0.950107352542153,"Pass",0.033418851518901,"Plate2"
"2302","S180-A22","S180","A22","9900039268","Unknown",1,"RP",8.74278559169823,0.96659872881542,"Pass",0.033418851518901,"Plate2"
"2303","S180-A23","S180","A23","9900039268","Unknown",1,"RP",8.74868264466063,0.954984258636622,"Pass",0.033418851518901,"Plate2"
"2304","S180-A24","S180","A24","9900039268","Unknown",1,"RP",8.71971165306424,0.961552786976989,"Pass",0.033418851518901,"Plate2"
"2305","S187-A01","S187","A01","9900039450","Unknown",1,"N1",22.2739348419061,0.931058754436907,"Pass",0.033418851518901,"Plate2"
"2306","S187-A02","S187","A02","9900039450","Unknown",1,"N1",22.2753722855135,0.925433026710242,"Pass",0.033418851518901,"Plate2"
"2307","S187-A03","S187","A03","9900039450","Unknown",1,"N1",21.9038026704822,1,"Pass",0.033418851518901,"Plate2"
"2308","S187-A04","S187","A04","9900039450","Unknown",1,"N1",22.4040752329497,0.960853121720871,"Pass",0.033418851518901,"Plate2"
"2309","S187-A05","S187","A05","9900039450","Unknown",1,"N1",22.816425650584,1,"Pass",0.033418851518901,"Plate2"
"2310","S187-A06","S187","A06","9900039450","Unknown",1,"N1",22.2700712325742,0.940739209788789,"Pass",0.033418851518901,"Plate2"
"2311","S187-A07","S187","A07","9900039450","Unknown",1,"N1",22.3159692710512,0.940337873889527,"Pass",0.033418851518901,"Plate2"
"2312","S187-A08","S187","A08","9900039450","Unknown",1,"N1",22.1373311896525,0.911821503843678,"Pass",0.033418851518901,"Plate2"
"2313","S187-A09","S187","A09","9900039450","Unknown",1,"N1",22.2515324326355,0.931253084379144,"Pass",0.033418851518901,"Plate2"
"2314","S187-A10","S187","A10","9900039450","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2315","S187-A11","S187","A11","9900039450","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2316","S187-A12","S187","A12","9900039450","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2317","S187-A13","S187","A13","9900039450","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2318","S187-A14","S187","A14","9900039450","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2319","S187-A15","S187","A15","9900039450","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2320","S187-A16","S187","A16","9900039450","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2321","S187-A17","S187","A17","9900039450","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2322","S187-A18","S187","A18","9900039450","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"2323","S187-A19","S187","A19","9900039450","Unknown",1,"RP",14.4012739029166,0.91199984860352,"Pass",0.033418851518901,"Plate2"
"2324","S187-A20","S187","A20","9900039450","Unknown",1,"RP",14.2667055287346,0.894105793712076,"Pass",0.033418851518901,"Plate2"
